day,lot_number,title,estimate_low,estimate_high,current_bid,bid_count,image_count,url
day3,3021,"FRENCH BRONZE DESK STAND ON MARBLE BASE",800,1000,250,3,3,https://live.thomastonauction.com/auction-lot/french-bronze-desk-stand-on-marble-base_51acf553ab
day3,3442,"GAIL SPAIEN (CONTEMPORARY MAINE)",300,500,100,3,2,https://live.thomastonauction.com/auction-lot/gail-spaien-contemporary-maine_7d308988b2
day3,3061,"GEORG JENSEN STERLING SILVER COMPOTE",1000,1500,500,3,2,https://live.thomastonauction.com/auction-lot/georg-jensen-sterling-silver-compote_c8527113be
day3,3302,"GEORG KOLBE (GERMANY, 1877-1947)",2000,3000,1000,3,3,https://live.thomastonauction.com/auction-lot/georg-kolbe-germany-1877-1947_6c36710666
day3,3373,"GEORGE ENNIS (MO/NY 1884-1936) ""IDLE HOURS""",1000,2000,500,3,5,https://live.thomastonauction.com/auction-lot/george-ennis-mo-ny-1884-1936-idle-hours_ac209f8bb5
day3,3374,"GEORGE ENNIS (MO/NY 1884-1936) ""LOAFERS"" EASTPORT, ME 1928",1000,2000,500,3,5,https://live.thomastonauction.com/auction-lot/george-ennis-mo-ny-1884-1936-loafers-eastport-me-_44c5b0039b
day3,3393,"GEORGE KUNKEL (ME/MD, 1922-1984)",300,500,100,3,4,https://live.thomastonauction.com/auction-lot/george-kunkel-me-md-1922-1984_078159868f
day3,3092,"GEORGE LEDERMAN 18K GOLD, DIAMOND AND RUBY SHARK BROOCH",1500,2500,750,3,4,https://live.thomastonauction.com/auction-lot/george-lederman-18k-gold-diamond-and-ruby-shark-b_7a77daffef
day3,3380,"GEORGE M. HATHAWAY (ME/UK, 1852-1903)",700,900,250,3,4,https://live.thomastonauction.com/auction-lot/george-m-hathaway-me-uk-1852-1903_8901b87ff0
day3,3126,"GLADENBECK BRONZE AND IVORY FIGURE",750,1000,250,3,5,https://live.thomastonauction.com/auction-lot/gladenbeck-bronze-and-ivory-figure_2b1b09be58
day3,3146,"GORHAM HAND HAMMERED STERLING SILVER PITCHER",1200,1600,600,3,3,https://live.thomastonauction.com/auction-lot/gorham-hand-hammered-sterling-silver-pitcher_3bcf8ccd52
day3,3414,"GREG MORT (MD, 1952 - )",1000,1500,500,3,3,https://live.thomastonauction.com/auction-lot/greg-mort-md-1952_a50f386b10
day3,3413,"GREG MORT (MD, 1952 - )",600,800,250,3,2,https://live.thomastonauction.com/auction-lot/greg-mort-md-1952_a5944ef7ae
day3,3412,"GREG MORT (MD/ME, 1952 - )",500,700,100,3,3,https://live.thomastonauction.com/auction-lot/greg-mort-md-me-1952_f41c54758b
day3,3086,"GRETNA CAMPBELL (NY, 1922-1987)",3000,5000,1500,3,5,https://live.thomastonauction.com/auction-lot/gretna-campbell-ny-1922-1987_c0a2e04237
day3,3025,"GRUEN WATCH SHOP CLOCK FROM CHELSEA MASS.",300,400,100,3,2,https://live.thomastonauction.com/auction-lot/gruen-watch-shop-clock-from-chelsea-mass_c6cc6b622f
day3,3031,"GUINNESS PAINTED WOOD PRESENTATION PANEL (7' 11"")",800,1200,250,3,2,https://live.thomastonauction.com/auction-lot/guinness-painted-wood-presentation-panel-7-11_b68ee2d95e
day3,3286,"HANS MOLLER (PA/NY/GERMANY, 1905-2000)",1500,2000,750,3,4,https://live.thomastonauction.com/auction-lot/hans-moller-pa-ny-germany-1905-2000_f61412ad13
day3,3166,"HAROLD C. WOLCOTT (CT/NY, 1898-1977)",2000,3000,1000,3,4,https://live.thomastonauction.com/auction-lot/harold-c-wolcott-ct-ny-1898-1977_151bca1243
day3,3164,"HAROLD C. WOLCOTT (CT/NY, 1898-1977)",800,1200,250,3,4,https://live.thomastonauction.com/auction-lot/harold-c-wolcott-ct-ny-1898-1977_4c49329e28
day3,3168,"HAROLD C. WOLCOTT (CT/NY, 1898-1977)",3000,4000,1500,3,4,https://live.thomastonauction.com/auction-lot/harold-c-wolcott-ct-ny-1898-1977_6515072c0b
day3,3366,"HAROLD CONDON (ME/OH, 1892-1934)",250,350,50,3,5,https://live.thomastonauction.com/auction-lot/harold-condon-me-oh-1892-1934_bb05889c9f
day3,3429,"HARVEY PETERSON (CONTEMPORARY MAINE)",2000,3000,1000,3,4,https://live.thomastonauction.com/auction-lot/harvey-peterson-contemporary-maine_da4baa464e
day3,3445,"HELEN ST. CLAIRE (ME, 1931-2022)",500,700,100,3,4,https://live.thomastonauction.com/auction-lot/helen-st-claire-me-1931-2022_5dfc859254
day3,3404,"HENRIK MARTIN MEYER (NH/CT/ME, 1908-1972)",1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/henrik-martin-meyer-nh-ct-me-1908-1972_6571b5229c
day3,3222,"HEPPLEWHITE STYLE INLAID MAHOGANY SERVER",1000,1500,500,3,6,https://live.thomastonauction.com/auction-lot/hepplewhite-style-inlaid-mahogany-server_940a7868a2
day3,3071,"HSB 14K GOLD AND DIAMOND DOGWOOD FLOWER NECKLACE",800,1200,250,3,3,https://live.thomastonauction.com/auction-lot/hsb-14k-gold-and-diamond-dogwood-flower-necklace_e04c9afff5
day3,3110,"HUGO ROBUS (NY/OH, 1885-1964)",600,800,250,3,3,https://live.thomastonauction.com/auction-lot/hugo-robus-ny-oh-1885-1964_0fb8c16d23
day3,3108,"HUGO ROBUS (NY/OH, 1885-1964)",2000,3000,1000,3,3,https://live.thomastonauction.com/auction-lot/hugo-robus-ny-oh-1885-1964_93906cdcab
day3,3179,"IMPRESSIONIST PORTRAIT OF WOMAN SIGNED ""MCMANUS""",1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/impressionist-portrait-of-woman-signed-mcmanus_e9fbd85428
day3,3198,"INTERNATIONAL WATCH CO. 18K GOLD AUTOMATIC DE LUXE WRISTWATCH",800,1500,275,3,1,https://live.thomastonauction.com/auction-lot/international-watch-co-18k-gold-automatic-de-luxe_91f9d04f66
day3,3378,"IRA W. HAMILTON (EARLY 20TH C. MAINE)",600,800,250,3,5,https://live.thomastonauction.com/auction-lot/ira-w-hamilton-early-20th-c-maine_c5c7f95f16
day3,3014,"ISIDORE JULES BONHEUR (FRANCE, 1827-1901)",600,800,250,3,3,https://live.thomastonauction.com/auction-lot/isidore-jules-bonheur-france-1827-1901_cdd0644aa6
day3,3119,"ITALIAN 18K GOLD AND PEARL TORSADE NECKLACE",5000,7000,2500,3,7,https://live.thomastonauction.com/auction-lot/italian-18k-gold-and-pearl-torsade-necklace_2c2994b2e7
day3,3236,"ITALY 14K GOLD FIGARO LINK CHAIN NECKLACE",1900,2100,950,3,1,https://live.thomastonauction.com/auction-lot/italy-14k-gold-figaro-link-chain-necklace_794ef662d0
day3,3167,"J. CHESTER (SKIP) ARMSTRONG (OREGON)",20000,30000,10000,3,5,https://live.thomastonauction.com/auction-lot/j-chester-skip-armstrong-oregon_f2739d0531
day3,3174,"JACK CASSINETTO (CA, 1944-2018)",1500,2000,750,3,5,https://live.thomastonauction.com/auction-lot/jack-cassinetto-ca-1944-2018_afdd3b9d3a
day3,3107,"JACK CASSINETTO (SONORA CA, 1944-2018)",2000,3000,1000,3,4,https://live.thomastonauction.com/auction-lot/jack-cassinetto-sonora-ca-1944-2018_58035ba6f5
day3,3274,"JAMALI (INDIA/NY/FL, 1944 - )",600,800,250,3,2,https://live.thomastonauction.com/auction-lot/jamali-india-ny-fl-1944_c5f1bdef35
day3,3273,"JAMALI (INDIA/NY/FL, 1944 - )",2500,3500,1200,3,2,https://live.thomastonauction.com/auction-lot/jamali-india-ny-fl-1944_f2f82f80e9
day3,3295,"JAMES COIGNARD (FRANCE, 1925-2008)",1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/james-coignard-france-1925-2008_cf3511807a
day3,3376,"JAMES EDWARD FITZGERALD (MA/CA, 1899-1971)",8000,12000,4000,3,3,https://live.thomastonauction.com/auction-lot/james-edward-fitzgerald-ma-ca-1899-1971_32ced202dc
day3,3468,"JAMIE WYETH (PA/ME/DE, 1946 - )",800,1200,250,3,3,https://live.thomastonauction.com/auction-lot/jamie-wyeth-pa-me-de-1946_c64a4b1db3
day3,3339,"JAN EHRENWORTH (20TH-21ST C. MA)",300,500,100,3,5,https://live.thomastonauction.com/auction-lot/jan-ehrenworth-20th-21st-c-ma_51fdbb4b37
day3,3212,"JANE PETERSON (MA/NY/KS, 1876-1965)",5000,7500,2500,3,3,https://live.thomastonauction.com/auction-lot/jane-peterson-ma-ny-ks-1876-1965_e7a2c36429
day3,3367,"JAY CONNAWAY (ME/VT/AZ, 1893-1970)",2000,3000,1000,3,5,https://live.thomastonauction.com/auction-lot/jay-connaway-me-vt-az-1893-1970_1cee1e51df
day3,3383,"JILL HOY (LATE 20TH - EARLY 21ST C. MAINE)",4000,5000,2000,3,4,https://live.thomastonauction.com/auction-lot/jill-hoy-late-20th-early-21st-c-maine_5aaeec628e
day3,3291,"JOHN BISBEE (AMERICAN/MAINE, B. 1965), ""LEAF""",3000,4500,1500,3,1,https://live.thomastonauction.com/auction-lot/john-bisbee-american-maine-b-1965-leaf_cd06802b80
day3,3300,"JOHN BISBEE (ME, 1965 - )",3500,5500,1700,3,2,https://live.thomastonauction.com/auction-lot/john-bisbee-me-1965_519be759c2
day3,3235,"JOHN C. RINKER 14K GOLD MULTI-COLOR SAPPHIRE AND DIAMOND RING",1000,1500,500,3,2,https://live.thomastonauction.com/auction-lot/john-c-rinker-14k-gold-multi-color-sapphire-and-d_e0bcbdd90d
day3,3365,"JOHN PAUL CAPONIGRO (ME/MA, 1965 - )",1000,1200,500,3,3,https://live.thomastonauction.com/auction-lot/john-paul-caponigro-me-ma-1965_145f2b1408
day3,3271,"JOHN RUDGE (NY/ITALY/UK, 1925-1971)",1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/john-rudge-ny-italy-uk-1925-1971_57646d51d9
day3,3270,"JOHN RUDGE (NY/ITALY/UK, 1925-1971)",1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/john-rudge-ny-italy-uk-1925-1971_f8a72cccf3
day3,3364,"JOHN S. CAGGIANO (NY 1949- ) FISH BEACH",1000,1500,500,3,5,https://live.thomastonauction.com/auction-lot/john-s-caggiano-ny-1949-fish-beach_d2daab8bf4
day3,3129,"JOHN WHORF (MA, 1903-1959)",800,1000,250,3,3,https://live.thomastonauction.com/auction-lot/john-whorf-ma-1903-1959_06004cd4ae
day3,3296,"JOSEF WENZEL VIKTKOR JOSEPHU (NY/AUSTRIA, 1889-1970)",1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/josef-wenzel-viktkor-josephu-ny-austria-1889-1970_33a6097040
day3,3016,"JOSEPH HEINRICHS (GERMAN-AMERICAN, 1866-1937)",1000,1500,500,3,5,https://live.thomastonauction.com/auction-lot/joseph-heinrichs-german-american-1866-1937_a91ad50ca3
day3,3279,"JOY H. LAVILLE (UK/MEX, 1923 - )",8000,12000,4000,3,6,https://live.thomastonauction.com/auction-lot/joy-h-laville-uk-mex-1923_4a6c54e7aa
day3,3448,"JUANITA STEPHENS (MACHIAS, ME, 1918-2018)",200,400,50,3,4,https://live.thomastonauction.com/auction-lot/juanita-stephens-machias-me-1918-2018_5c10d58dbb
day3,3449,"JUANITA STEPHENS (MACHIAS, ME, 1918-2018)",800,1200,250,3,5,https://live.thomastonauction.com/auction-lot/juanita-stephens-machias-me-1918-2018_a47c58d1cf
day3,3002,"JULES MOIGNIEZ (FRANCE, 1935-1894)",500,700,100,3,3,https://live.thomastonauction.com/auction-lot/jules-moigniez-france-1935-1894_0d1ba49d47
day3,3390,"JULIA KELLY (CONTEMPORARY MAINE)",300,500,100,3,3,https://live.thomastonauction.com/auction-lot/julia-kelly-contemporary-maine_b2db2a03ad
day3,3439,"KARL SCHMIDT (MA/CA/CT, 1890-1962)",1500,2000,750,3,4,https://live.thomastonauction.com/auction-lot/karl-schmidt-ma-ca-ct-1890-1962_c4bb08542c
day3,3418,"KATHLEEN NOYES (CONTEMPORARY MAINE)",600,800,250,3,2,https://live.thomastonauction.com/auction-lot/kathleen-noyes-contemporary-maine_ed6f727cce
day3,3370,"KEN DEWAARD (CONTEMPORARY MAINE)",3000,3500,1500,3,5,https://live.thomastonauction.com/auction-lot/ken-dewaard-contemporary-maine_714b2af67c
day3,3369,"KEN DEWAARD (CONTEMPORARY MAINE)",2000,2500,1000,3,5,https://live.thomastonauction.com/auction-lot/ken-dewaard-contemporary-maine_9a30faaa43
day3,3346,"KEVIN BEERS (CONTEMPORARY MAINE)",750,1000,250,3,5,https://live.thomastonauction.com/auction-lot/kevin-beers-contemporary-maine_96ca7450fa
day3,3389,"KRIS JOHNSON (CONTEMPORARY MAINE)",300,400,100,3,5,https://live.thomastonauction.com/auction-lot/kris-johnson-contemporary-maine_ba689c847b
day3,3189,"LADY'S 18K GOLD ROLEX CELLINI WRISTWATCH",5000,7000,2500,3,2,https://live.thomastonauction.com/auction-lot/ladys-18k-gold-rolex-cellini-wristwatch_79cceb1c5d
day3,3208,"LADY'S EBEL WRISTWATCH",600,800,250,3,1,https://live.thomastonauction.com/auction-lot/ladys-ebel-wristwatch_658293bd13
day3,3010,"LARGE CARVED WOODEN TROUT TRADE SIGN, STAMPED F&S",300,500,100,3,1,https://live.thomastonauction.com/auction-lot/large-carved-wooden-trout-trade-sign-stamped-f-s_1c1b0366cc
day3,3042,"LARGE CAST STONE TORSO OF WOMAN",400,600,100,3,1,https://live.thomastonauction.com/auction-lot/large-cast-stone-torso-of-woman_f05ad4684d
day3,3486,"LARGE MAINE OIL PAINTING OF A FARM",800,1200,250,3,5,https://live.thomastonauction.com/auction-lot/large-maine-oil-painting-of-a-farm_acb150030d
day3,3022,"LARGE PAINTED TIN BASIN AS A GUINNESS & LOBSTER SIGN",1000,2000,500,3,2,https://live.thomastonauction.com/auction-lot/large-painted-tin-basin-as-a-guinness-lobster-sign_72a7271554
day3,3029,"LARGE POWERS IRISH WHISKEY BAR BACK PANEL",2000,3000,1000,3,3,https://live.thomastonauction.com/auction-lot/large-powers-irish-whiskey-bar-back-panel_c173fffecd
day3,3487,"LATE 19TH C. WATERCOLOR OF MAINE, UNSIGNED",300,400,100,3,3,https://live.thomastonauction.com/auction-lot/late-19th-c-watercolor-of-maine-unsigned_2043c800a5
day3,3172,"LAURA D. STROUD LADD (PA, 1864-1943)",1500,2000,750,3,5,https://live.thomastonauction.com/auction-lot/laura-d-stroud-ladd-pa-1864-1943_b2bd74b73d
day3,3440,"LAURENCE PHILIP SISSON (MA/ME/NM, 1928-2015)",500,700,100,3,3,https://live.thomastonauction.com/auction-lot/laurence-philip-sisson-ma-me-nm-1928-2015_325a25af68
day3,3441,"LAURENCE PHILIP SISSON (MA/ME/NM, 1928-2015)",1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/laurence-philip-sisson-ma-me-nm-1928-2015_95ea20acf5
day3,3265,"LE CORBUSIER (CHARLES EDOUARD JEANNERET), (FRANCE/SWITZ, 1887-1965)",800,1200,250,3,6,https://live.thomastonauction.com/auction-lot/le-corbusier-charles-edouard-jeanneret-france-swi_e728a96c85
day3,3266,"LE CORBUSIER LC4 CHAISE LOUNGE CHAIR RECLINER",800,1200,250,3,1,https://live.thomastonauction.com/auction-lot/le-corbusier-lc4-chaise-lounge-chair-recliner_6c959b065f
day3,3360,"LEO BROOKS (ME, 1909-1993)",1500,2500,750,3,3,https://live.thomastonauction.com/auction-lot/leo-brooks-me-1909-1993_08763040c8
day3,3359,"LEO BROOKS (ME, 1909-1993)",300,400,100,3,4,https://live.thomastonauction.com/auction-lot/leo-brooks-me-1909-1993_81f2bd9887
day3,3281,"LEO VILLAREAL (NY, 1967 - )",40000,60000,20000,3,4,https://live.thomastonauction.com/auction-lot/leo-villareal-ny-1967_29f66d8955
day3,3325,"LEONARD BASKIN (MA/NY, 1922-2000)",600,800,250,3,3,https://live.thomastonauction.com/auction-lot/leonard-baskin-ma-ny-1922-2000_1b30d851a2
day3,3328,"LEONARDO LASANSKY (IA, 1946 - )",700,900,250,3,4,https://live.thomastonauction.com/auction-lot/leonardo-lasansky-ia-1946_17e33bd2aa
day3,3333,"LEONARDO LASANSKY (IA, 1946 - )",600,800,250,3,4,https://live.thomastonauction.com/auction-lot/leonardo-lasansky-ia-1946_967f12de23
day3,3332,"LEONARDO LASANSKY ((IA, 1946 - )",400,600,100,3,4,https://live.thomastonauction.com/auction-lot/leonardo-lasansky-ia-1946_aea0bc59ff
day3,3135,"LEOPOLD EIDLITZ 19TH C. NY STATE ASSEMBLY CHAMBER DESK",2000,3000,1000,3,6,https://live.thomastonauction.com/auction-lot/leopold-eidlitz-19th-c-ny-state-assembly-chamber-_80d017e154
day3,3012,"LIFE SIZED RESIN BIRD SCULPTURE",300,500,100,3,3,https://live.thomastonauction.com/auction-lot/life-sized-resin-bird-sculpture_bdf23fedcd
day3,3262,"LIVE EDGE BLACK WALNUT COFFEE TABLE",500,700,100,3,2,https://live.thomastonauction.com/auction-lot/live-edge-black-walnut-coffee-table_0a27f574d4
day3,3254,"LIVE EDGE MAHOGANY SPINDLE BACK BENCH",600,800,250,3,3,https://live.thomastonauction.com/auction-lot/live-edge-mahogany-spindle-back-bench_32f4910135
day3,3257,"LIVE EDGE REDWOOD BURL PLANK COFFEE TABLE",400,600,100,3,1,https://live.thomastonauction.com/auction-lot/live-edge-redwood-burl-plank-coffee-table_cc648bd882
day3,3260,"LIVE EDGE TEAK ROOT HALL TABLE",500,700,100,3,2,https://live.thomastonauction.com/auction-lot/live-edge-teak-root-hall-table_b757ed27cd
day3,3134,"LOUIS MARIE MORET (FRANCE, 1818-1883)",2000,3000,1000,3,5,https://live.thomastonauction.com/auction-lot/louis-marie-moret-france-1818-1883_059960c5fe
day3,3312,"MARCO SPALATIN (NY/CROATIA, 1945 - )",2000,3000,1000,3,3,https://live.thomastonauction.com/auction-lot/marco-spalatin-ny-croatia-1945_ed431e7ee6
day3,3278,"MARGARET LEISHA ""META"" KILGALLEN (CA, 1967-2001)",8000,12000,4000,3,2,https://live.thomastonauction.com/auction-lot/margaret-leisha-meta-kilgallen-ca-1967-2001_8022313ae7
day3,3434,"MARGUERITE ROBICHAUX (ME/LA, 1950 - )",3000,5000,1500,3,5,https://live.thomastonauction.com/auction-lot/marguerite-robichaux-me-la-1950_ad250650f1
day3,3435,"MARGUERITE ROBICHAUX (ME/LA, 1950 - )",3000,5000,1500,3,5,https://live.thomastonauction.com/auction-lot/marguerite-robichaux-me-la-1950_b5f392f108
day3,3436,"MARGUERITE ROBICHAUX (STRATTON, ME. 1950- )",4000,6000,2000,3,6,https://live.thomastonauction.com/auction-lot/marguerite-robichaux-stratton-me-1950_c6eb141fed
day3,3481,"MARGUERITE ZORACH (NY/ME/CA, 1887-1968)",5000,7000,2500,3,5,https://live.thomastonauction.com/auction-lot/marguerite-zorach-ny-me-ca-1887-1968_635c031c51
day3,3336,"MARIA BERTRAN (CA, CONTEMPORARY)",3000,4000,1500,3,4,https://live.thomastonauction.com/auction-lot/maria-bertran-ca-contemporary_390c10bcab
day3,3293,"MARINO MARINI PORTFOLIO",300,500,100,3,6,https://live.thomastonauction.com/auction-lot/marino-marini-portfolio_846158a676
day3,3329,"MARJORIE MOORE (CASCO BAY, ME, 1944 - )",700,900,250,3,1,https://live.thomastonauction.com/auction-lot/marjorie-moore-casco-bay-me-1944_83d648654b
day3,3008,"MARJORIE MOORE (ME, 1944 - )",300,500,100,3,3,https://live.thomastonauction.com/auction-lot/marjorie-moore-me-1944_36d28dee90
day3,3307,"MARK HARRINGTON (FRANKLIN, MAINE)",2000,2500,1000,3,4,https://live.thomastonauction.com/auction-lot/mark-harrington-franklin-maine_e4ea1be16d
day3,3060,"MARQUETRY TABLE ATTRIBUTED TO JOHN JELLIFF, NEWARK, NJ",3000,4500,1500,3,4,https://live.thomastonauction.com/auction-lot/marquetry-table-attributed-to-john-jelliff-newark_eb22ed8c90
day3,3344,"MARY BARNES (CONTEMPORARY MAINE/OREGON)",600,800,250,3,4,https://live.thomastonauction.com/auction-lot/mary-barnes-contemporary-maine-oregon_ba7fd7cbf8
day3,3353,"MARY BOURKE (CONTEMPORARY MAINE)",1000,1500,500,3,6,https://live.thomastonauction.com/auction-lot/mary-bourke-contemporary-maine_9030ee7f42
day3,3355,"MARY BOURKE (ME, CONTEMPORARY)",1200,1600,600,3,4,https://live.thomastonauction.com/auction-lot/mary-bourke-me-contemporary_112f200bf2
day3,3354,"MARY BOURKE (ME, CONTEMPORARY)",1200,1600,600,3,4,https://live.thomastonauction.com/auction-lot/mary-bourke-me-contemporary_65fb0d7922
day3,3041,"MATCHED PAIR OF C1870 VICTORIAN CAST IRON GARDEN BENCHES",1500,2000,750,3,2,https://live.thomastonauction.com/auction-lot/matched-pair-of-c1870-victorian-cast-iron-garden-_dbdd287106
day3,3187,"MEN'S ROLEX 18K GOLD DAY-DATE WRISTWATCH",10000,14000,5000,3,2,https://live.thomastonauction.com/auction-lot/mens-rolex-18k-gold-day-date-wristwatch_b2bcf78094
day3,3288,"MERSAD BERBER (BOSNIA-HERZEGOVINA, 1940-2012)",1000,2000,500,3,4,https://live.thomastonauction.com/auction-lot/mersad-berber-bosnia-herzegovina-1940-2012_201fc7f154
day3,3459,"MICHAEL WATERMAN (ME, 1947 - )",300,400,100,3,4,https://live.thomastonauction.com/auction-lot/michael-waterman-me-1947_851d194585
day3,3125,"MILFORD ZORNES (CA, 1908-2008)",800,1200,250,3,3,https://live.thomastonauction.com/auction-lot/milford-zornes-ca-1908-2008_e4a8672ca1
day3,3030,"MILLS NOVELTY ART DECO CLUB BELL SLOT MACHINE",2000,3000,1000,3,5,https://live.thomastonauction.com/auction-lot/mills-novelty-art-deco-club-bell-slot-machine_4a5e1e3128
day3,3137,"MINIATURE RUSSIAN ICON OF ALEXANDER NEVSKY",300,500,100,3,2,https://live.thomastonauction.com/auction-lot/miniature-russian-icon-of-alexander-nevsky_83560fa9b1
day3,3430,"MOLLY PITKIN (NEWCASTLE, ME)",400,600,100,3,4,https://live.thomastonauction.com/auction-lot/molly-pitkin-newcastle-me_ae7eba47c1
day3,3101,"MONUMENTAL RUSSIAN/BALTIC SILVER SERVING TRAY",4000,6000,2000,3,2,https://live.thomastonauction.com/auction-lot/monumental-russian-baltic-silver-serving-tray_9742f9cc60
day3,3109,"MOSES SOYER (NY, 1899-1974)",2000,3000,1000,3,5,https://live.thomastonauction.com/auction-lot/moses-soyer-ny-1899-1974_57e6e430b0
day3,3381,"NANCY J. HILL (PROSPECT HARBOR, ME)",250,350,50,3,4,https://live.thomastonauction.com/auction-lot/nancy-j-hill-prospect-harbor-me_cd789aa9b2
day3,3316,"NANCY SKREKO MARTIN (IL, 1939 - )",300,400,100,3,2,https://live.thomastonauction.com/auction-lot/nancy-skreko-martin-il-1939_b0f7482379
day3,3394,"NAT LEVY (CA, 1896-1964)",400,600,100,3,3,https://live.thomastonauction.com/auction-lot/nat-levy-ca-1896-1964_404dbbc97d
day3,3395,"NAT LEWIS (AKA NATALIE BRUSH, ME, 1925-2015)",300,400,100,3,5,https://live.thomastonauction.com/auction-lot/nat-lewis-aka-natalie-brush-me-1925-2015_1d6baad880
day3,3396,"NAT LEWIS (AKA NATALIE BRUSH, ME, 1925-2015)",1500,2500,750,3,4,https://live.thomastonauction.com/auction-lot/nat-lewis-aka-natalie-brush-me-1925-2015_eb79d7e603
day3,3196,"OMEGA VINTAGE 18K GOLD DUAL REGISTER CHRONOGRAPH",1000,1600,500,3,4,https://live.thomastonauction.com/auction-lot/omega-vintage-18k-gold-dual-register-chronograph_68e1a3229a
day3,3001,,1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/omersa-for-abercrombie-fitch-rhino-ottoman_8508daba14
day3,3334,"OTTY MERRILL (TENANT'S HARBOR, ME/ NYC, 1947-2024))",600,800,250,3,3,https://live.thomastonauction.com/auction-lot/otty-merrill-tenants-harbor-me-nyc-1947-2024_b210e1605b
day3,3335,"OTTY MERRILL (TENANTS HARBOR, ME/ NYC)",300,400,100,3,3,https://live.thomastonauction.com/auction-lot/otty-merrill-tenants-harbor-me-nyc_1745bcabc2
day3,3017,"PAINTED WOOD PIG TRADE SIGN",1000,1500,500,3,2,https://live.thomastonauction.com/auction-lot/painted-wood-pig-trade-sign_0800c786be
day3,3040A,"PAIR OF GARGANTUAN ROMANESQUE YELLOW GARDEN URNS",1000,1500,500,3,1,https://live.thomastonauction.com/auction-lot/pair-of-gargantuan-romanesque-yellow-garden-urns_7c28419b64
day3,3075,"PALOMA PICASSO FOR TIFFANY & CO. 18K GOLD BROOCH",1200,1500,600,3,4,https://live.thomastonauction.com/auction-lot/paloma-picasso-for-tiffany-co-18k-gold-brooch_5c6aac0ced
day3,3259,"PAOLO SOLERI (ITALIAN-AMERICAN, 1919-2013), ARCOSANTI BRONZE WINDBELL",600,800,250,3,3,https://live.thomastonauction.com/auction-lot/paolo-soleri-italian-american-1919-2013-arcosanti_84f0be46d4
day3,3204,"PATEK PHILIPPE 18K GOLD CALATRAVA WRISTWATCH",6000,10000,3000,3,3,https://live.thomastonauction.com/auction-lot/patek-philippe-18k-gold-calatrava-wristwatch_667c9ac0f7
day3,3185,"PATEK PHILIPPE GOLDEN ELLIPSE 18K GOLD WRISTWATCH",8000,15000,4000,3,3,https://live.thomastonauction.com/auction-lot/patek-philippe-golden-ellipse-18k-gold-wristwatch_4ee74894d7
day3,3287,"PAUL MADDRELL (MAINE, 1948 - )",800,1200,250,3,4,https://live.thomastonauction.com/auction-lot/paul-maddrell-maine-1948_60aef7272f
day3,3131,"PAUL STRISIK (MA, 1918-1988)",700,900,250,3,4,https://live.thomastonauction.com/auction-lot/paul-strisik-ma-1918-1988_3852a58b2c
day3,3342,"PAULINE W. KRUETZFELDT (NY/GERMANY, 1947 - )",600,800,250,3,4,https://live.thomastonauction.com/auction-lot/pauline-w-kruetzfeldt-ny-germany-1947_28d8ba960d
day3,3283,"PETREA NOYES (NY, 1946 - )",6000,8000,3000,3,4,https://live.thomastonauction.com/auction-lot/petrea-noyes-ny-1946_48f52b33f4
